[(11,19),(14,19),(15,21),(19,19),(20,21),(22,21),(27,19),(32,19),(33,19),(41,20),(44,21),(45,21),(55,20),(65,21),(65,19),(67,19),(70,19),(71,20),(79,21),(88,21)],[48,45,45,45,45,45,45,45,45,48,45,45,45,48,45,48,48,45,48,45,48,45,45,45,48,45,45,45,48,45,48,45,48,48,45,48,45,45,48,45,45,45,48,48,45,45,45,45,48,45,45,48,48,48,45,45,45,48,48,48,48,48,45,45,45,45,48,45,48,48,48,48,48,48,48,48,45,45,45,48,45,48,48,48,45,48,45,45,45,45,45,48,48,45,48,48,45,48,45,45],1
[(13,19),(15,21),(16,19),(19,19),(24,20),(25,20),(26,19),(34,20),(37,21),(41,19),(41,20),(47,19),(54,21),(57,21),(59,20),(69,21),(71,21),(79,19),(83,20),(89,19)],[48,48,48,45,45,45,45,45,48,45,45,48,48,48,45,45,48,45,45,48,45,45,48,48,48,45,45,45,45,45,48,48,45,48,45,48,48,45,45,48,45,45,45,48,48,45,45,45,45,45,48,48,48,48,45,48,45,48,45,45,48,48,48,48,45,48,45,48,45,48,45,45,48,48,48,48,45,45,45,45,48,45,48,48,48,45,45,48,48,48,48,45,48,48,48,45,48,45,45,45],1
[(11,19),(17,19),(20,21),(20,19),(22,19),(29,21),(29,19),(43,21),(43,21),(45,21),(58,19),(59,20),(63,20),(67,19),(72,21),(75,20),(76,19),(82,19),(85,19),(89,20)],[48,45,48,45,45,45,48,45,48,48,45,45,48,45,48,48,45,45,48,45,45,45,48,45,48,48,45,48,48,45,48,48,48,45,48,45,48,45,48,48,45,45,45,45,48,45,48,45,48,48,48,45,48,45,48,45,45,48,45,45,45,45,45,48,45,45,48,45,48,45,45,48,48,45,45,45,45,48,48,45,48,45,45,48,48,45,48,45,45,48,45,48,45,48,45,48,45,48,45,45],1
[(14,19),(17,21),(19,19),(26,21),(30,19),(30,20),(30,19),(31,20),(36,20),(38,19),(42,19),(44,21),(52,21),(58,20),(60,20),(63,20),(65,21),(74,21),(75,19),(76,19)],[48,48,48,45,45,48,45,48,45,48,48,48,48,45,48,45,48,48,45,48,45,48,45,45,48,45,48,45,45,45,45,45,45,45,45,45,48,48,45,48,45,48,48,45,48,48,48,48,48,48,48,45,45,48,45,45,45,45,48,48,45,45,45,45,45,48,45,48,45,45,48,48,48,45,48,48,48,45,45,45,48,48,45,45,48,48,45,48,48,45,45,48,45,45,45,45,45,48,45,48],1
[(10,19),(14,19),(15,21),(17,21),(17,20),(17,21),(21,21),(21,19),(26,21),(27,21),(36,19),(37,20),(38,21),(42,21),(42,19),(43,21),(50,21),(59,19),(71,21),(85,21)],[45,45,45,45,45,48,48,45,48,48,45,48,48,45,48,48,48,48,45,45,48,48,48,48,48,48,45,45,45,45,45,45,48,48,45,48,48,48,45,45,48,48,45,48,48,48,48,48,48,45,48,48,45,45,45,45,45,45,45,48,45,48,45,48,45,48,48,48,48,48,48,48,45,48,48,45,45,45,48,48,48,45,48,48,48,45,45,48,48,48,45,48,45,48,48,45,45,45,48,48],1
[(15,19),(18,21),(18,21),(21,21),(21,19),(22,20),(27,21),(30,19),(30,20),(31,20),(34,21),(38,19),(44,19),(49,19),(52,21),(53,19),(74,20),(77,21),(82,19),(84,20)],[45,48,45,45,45,48,45,48,45,45,45,45,45,48,45,45,48,45,45,48,48,45,45,45,48,45,45,48,45,48,45,48,45,48,48,48,45,48,45,45,48,48,45,45,48,48,45,48,48,48,48,45,45,48,45,48,48,48,45,45,48,45,48,48,48,45,48,48,48,48,48,48,45,48,48,48,45,45,45,48,48,45,48,48,48,45,45,48,45,48,48,48,45,45,48,45,48,45,45,48],1
[(11,19),(17,21),(18,19),(19,19),(23,19),(26,19),(27,21),(28,19),(33,20),(43,21),(44,20),(56,19),(62,20),(70,21),(74,20),(78,21),(79,20),(80,21),(83,19),(84,20)],[45,45,45,45,48,45,48,48,45,48,48,45,48,48,45,45,45,45,48,45,48,45,45,45,48,45,45,48,45,45,45,48,48,48,48,48,48,48,45,45,48,45,45,48,48,45,45,45,48,45,48,45,48,48,48,45,48,48,48,45,48,45,48,48,45,45,45,48,45,45,45,48,48,45,45,48,45,45,45,45,45,45,45,48,48,48,45,45,48,48,48,48,48,45,48,45,48,48,45,45],1
[(10,19),(14,21),(15,19),(23,19),(24,20),(24,19),(36,21),(43,20),(45,19),(46,19),(47,20),(47,20),(47,20),(48,19),(50,19),(57,19),(62,21),(74,20),(76,21),(89,20)],[45,45,48,48,48,48,48,45,45,48,45,45,45,45,48,45,48,48,48,45,48,48,45,48,48,48,45,48,45,48,48,48,45,48,45,48,45,45,48,45,48,48,45,48,48,48,48,48,45,48,45,48,48,48,48,45,48,45,45,45,45,48,45,48,45,45,48,48,45,45,48,48,48,48,48,48,48,45,48,48,45,45,45,48,48,48,48,48,48,48,45,48,45,45,48,48,45,45,48,48],1
[(10,19),(11,19),(13,21),(17,21),(17,21),(21,20),(28,19),(34,19),(46,19),(47,19),(53,20),(60,20),(61,20),(63,21),(64,19),(84,21),(84,21),(86,19),(89,21),(90,19)],[48,48,48,48,45,48,48,45,45,45,48,48,45,45,45,48,48,45,45,48,45,48,48,45,48,45,48,45,45,48,45,45,48,45,48,48,45,48,48,45,45,48,45,48,45,45,45,45,45,48,45,45,45,48,45,45,48,48,45,45,48,48,45,48,48,48,45,48,48,45,45,48,48,48,45,48,45,45,45,45,45,45,45,45,45,45,45,48,48,45,48,48,45,45,45,45,45,45,45,48],1
[(11,19),(15,19),(16,19),(16,21),(18,21),(27,19),(29,19),(39,21),(43,19),(50,20),(51,19),(55,20),(60,21),(60,20),(63,19),(71,21),(73,19),(87,20),(87,21),(90,21)],[45,45,45,48,48,45,48,48,45,48,48,45,48,48,45,48,48,48,45,48,48,48,45,45,48,45,45,48,48,48,48,45,45,45,48,48,45,48,48,45,48,48,45,45,45,45,45,45,45,48,48,48,48,48,48,45,48,45,45,45,48,48,45,45,45,45,45,45,45,48,45,48,45,48,45,45,48,45,48,48,45,45,48,48,45,48,45,48,45,48,45,48,45,45,45,48,48,48,45,48],1
[(10,19),(10,19),(14,20),(17,21),(24,20),(25,20),(27,20),(28,19),(30,19),(34,19),(45,19),(47,19),(52,19),(62,19),(63,19),(68,19),(71,20),(71,20),(72,20),(74,20)],[45,48,45,45,48,48,48,48,48,48,45,48,45,45,48,45,48,48,48,48,45,45,48,48,48,48,45,45,48,45,48,48,45,48,48,45,48,45,48,48,48,48,48,45,45,45,48,48,48,45,48,45,45,45,45,45,48,48,45,45,45,48,45,48,45,48,48,48,45,48,48,45,45,45,45,48,45,48,48,45,45,45,48,48,45,48,48,45,48,45,48,45,48,45,48,48,45,48,45,48],1
[(11,20),(13,19),(19,21),(19,19),(21,19),(26,19),(27,19),(32,20),(36,19),(41,21),(44,20),(51,19),(54,20),(55,21),(57,20),(59,21),(67,21),(73,21),(79,19),(88,19)],[48,45,45,45,45,45,48,48,45,48,45,48,45,45,45,45,48,45,45,48,45,45,48,48,45,48,48,48,45,48,45,48,48,45,45,45,45,48,45,48,48,45,48,45,48,48,45,45,48,48,45,48,48,48,48,45,48,45,48,48,45,48,45,48,45,45,45,48,48,48,48,48,45,48,45,48,45,45,48,45,45,45,45,45,45,45,45,48,48,45,45,45,45,45,45,45,48,45,48,45],1
[(11,19),(12,19),(12,19),(14,19),(18,19),(23,21),(26,21),(28,21),(29,19),(36,21),(40,21),(43,21),(50,19),(53,21),(63,21),(67,21),(78,19),(81,20),(90,21),(90,19)],[48,48,45,48,48,48,45,45,45,45,45,45,45,48,45,45,45,45,48,48,48,45,45,45,45,48,45,45,48,45,48,48,48,48,48,48,45,48,45,45,48,45,45,48,48,45,45,45,45,48,48,45,48,48,48,45,48,48,48,45,45,48,48,45,48,48,45,45,48,48,45,45,45,48,48,48,48,45,45,45,48,48,45,48,48,48,48,45,48,48,45,48,48,45,45,48,45,48,48,48],1
[(10,19),(11,19),(19,21),(26,19),(26,20),(37,20),(37,19),(46,19),(47,20),(48,21),(53,20),(55,19),(71,19),(75,19),(75,19),(76,20),(79,21),(80,20),(87,21),(89,20)],[45,48,45,48,45,48,45,45,48,45,48,48,45,45,45,48,48,48,45,45,45,45,45,48,45,45,45,48,48,45,48,48,48,48,48,45,48,45,45,48,45,45,48,45,45,45,45,48,48,48,48,45,48,48,48,48,48,45,48,48,48,45,48,48,48,48,48,45,48,45,48,45,48,45,45,48,45,45,45,48,48,48,45,48,48,48,48,48,45,45,45,48,45,48,48,48,45,45,48,48],1
[(11,19),(11,20),(19,20),(21,19),(23,21),(26,20),(26,20),(29,19),(31,19),(32,19),(35,21),(42,21),(48,19),(49,21),(53,19),(56,19),(70,21),(72,19),(76,19),(78,21)],[48,48,48,45,48,45,45,45,45,48,45,45,48,48,45,45,48,48,48,48,45,45,45,48,45,45,45,48,45,48,45,45,48,45,45,48,48,48,45,45,48,48,45,45,45,48,48,45,48,45,48,48,45,45,48,48,48,45,45,48,45,48,48,48,45,48,48,48,48,48,45,45,45,45,45,48,45,48,48,48,45,45,48,48,48,48,45,48,48,48,45,45,48,48,48,45,48,45,45,45],1
[(10,19),(16,20),(21,21),(22,19),(26,19),(28,20),(30,19),(31,20),(31,19),(32,21),(32,19),(50,19),(51,21),(66,19),(66,21),(67,20),(71,19),(78,21),(84,19),(86,21)],[48,45,48,45,48,45,48,48,48,45,45,45,48,45,45,45,45,48,45,48,45,45,48,48,45,45,45,48,45,48,48,48,45,48,45,48,48,48,45,48,48,45,48,48,48,48,45,45,48,48,48,48,48,45,48,48,48,45,45,45,45,48,45,45,48,45,48,45,45,45,48,48,45,45,48,45,45,48,48,48,45,48,48,45,48,45,48,45,48,48,45,45,45,45,45,45,45,48,48,45],1
[(15,19),(17,21),(22,19),(23,19),(24,21),(24,19),(27,20),(28,21),(34,19),(52,21),(63,19),(63,19),(64,20),(66,19),(67,21),(67,19),(70,19),(72,19),(87,21),(87,21)],[48,45,45,45,48,45,48,48,48,48,45,45,45,45,48,48,48,45,45,45,48,45,48,48,45,45,48,45,48,45,48,45,48,48,45,45,45,48,45,45,45,48,48,45,48,48,48,45,48,48,45,45,45,45,48,45,48,48,48,48,48,48,48,48,45,48,48,45,48,48,48,45,48,45,48,45,48,48,48,48,48,48,48,45,45,48,45,48,48,45,45,45,48,45,48,45,48,45,45,45],1
[(11,19),(13,19),(20,21),(24,19),(28,19),(33,19),(36,21),(37,19),(44,21),(44,20),(53,21),(54,20),(58,19),(60,20),(63,20),(63,19),(68,20),(71,20),(78,20),(89,20)],[48,48,48,45,48,45,45,48,48,45,48,45,45,45,45,45,45,45,48,48,48,45,48,45,48,45,48,48,48,45,48,45,45,48,45,45,48,45,45,45,45,48,48,48,45,45,48,45,48,48,45,45,45,48,48,45,48,48,48,48,45,45,45,48,48,48,48,45,45,45,48,45,45,48,45,48,45,48,48,45,45,45,45,48,48,45,48,48,48,48,48,48,48,48,45,45,48,45,48,48],1
[(10,19),(11,20),(13,19),(13,20),(14,19),(16,21),(25,21),(27,21),(28,21),(30,19),(33,21),(39,19),(41,20),(46,19),(48,19),(52,19),(66,21),(67,19),(70,19),(82,21)],[45,45,45,45,45,48,45,45,48,45,48,45,45,48,48,45,45,45,48,48,48,48,48,45,48,45,45,48,45,45,45,48,45,45,45,45,48,45,48,45,48,45,45,45,48,45,48,45,45,45,45,48,48,48,45,48,48,45,48,45,45,48,48,48,48,48,48,45,45,45,48,48,48,45,45,45,45,48,48,45,48,48,48,48,48,48,45,45,45,48,48,48,45,48,45,48,48,48,45,48],1
[(11,19),(11,21),(14,19),(15,19),(16,21),(17,19),(18,21),(35,21),(37,19),(40,21),(40,19),(45,19),(53,20),(53,19),(65,21),(71,19),(71,19),(83,21),(84,19),(86,21)],[48,45,45,48,45,48,48,48,48,45,45,48,48,45,45,48,48,45,48,45,48,48,48,48,48,45,48,45,48,48,48,48,48,48,45,45,45,45,48,45,45,45,48,48,48,45,48,45,45,45,45,45,48,45,45,45,48,45,48,45,45,45,45,45,48,48,45,48,48,48,45,48,48,48,48,48,45,48,45,48,48,45,45,48,45,45,45,45,45,45,45,48,48,45,45,48,48,48,45,45],1
[(14,19),(15,20),(19,19),(21,19),(21,21),(25,19),(28,21),(29,19),(36,20),(46,19),(51,19),(54,21),(60,21),(65,19),(69,19),(75,19),(77,20),(80,19),(81,21),(83,19)],[45,45,48,45,48,48,48,48,45,48,45,48,48,45,45,45,48,48,48,48,48,48,48,48,45,45,48,45,45,45,45,45,48,48,48,45,45,48,48,48,45,48,48,45,48,48,48,45,45,45,45,48,45,45,48,48,45,48,45,45,45,48,45,48,48,48,45,48,48,45,48,45,45,45,48,45,45,45,45,45,48,48,48,48,48,45,45,48,48,45,48,48,45,45,45,48,48,45,48,48],1
[(12,21),(12,19),(16,19),(21,21),(24,20),(26,19),(29,19),(33,21),(39,21),(40,21),(42,19),(43,20),(48,20),(50,19),(53,19),(56,19),(62,19),(75,20),(78,19),(78,20)],[48,45,48,48,48,48,45,45,48,45,45,48,48,45,48,45,45,48,45,45,48,48,45,48,48,45,45,45,45,48,48,45,45,45,45,45,48,48,48,48,45,45,48,48,45,48,45,48,45,45,48,48,48,45,48,45,48,45,48,45,45,48,45,45,45,45,48,45,48,48,48,48,48,45,45,45,48,48,45,48,48,45,45,45,48,48,45,48,45,45,45,45,45,45,48,48,48,48,45,45],1
[(12,21),(20,21),(20,21),(21,19),(21,21),(28,19),(30,21),(31,21),(32,21),(33,20),(40,21),(41,20),(43,19),(47,21),(51,21),(61,20),(62,19),(69,20),(72,19),(82,21)],[45,48,45,48,45,48,48,48,45,48,48,45,48,48,45,48,48,45,48,45,45,48,45,48,48,48,48,45,45,45,45,48,48,48,48,48,45,45,48,45,45,45,45,45,48,48,45,45,45,45,45,45,45,45,48,45,48,45,45,48,45,48,48,45,45,48,48,48,45,45,48,48,48,45,48,48,45,48,48,45,48,45,45,48,48,45,45,45,45,45,48,48,45,45,45,48,45,45,48,48],-1
[(13,21),(16,20),(25,21),(28,20),(33,19),(35,19),(36,20),(36,19),(45,21),(46,21),(51,21),(56,21),(62,21),(62,19),(69,21),(69,20),(71,21),(72,21),(78,21),(85,19)],[48,48,45,48,45,48,48,45,45,48,48,48,45,45,45,45,45,45,48,48,48,48,45,45,48,48,45,45,45,45,48,45,45,48,45,45,45,45,45,48,48,48,45,45,48,48,45,45,48,45,48,45,45,45,48,45,45,48,45,45,45,45,45,48,45,48,48,48,48,48,48,48,45,45,48,48,45,45,48,48,48,48,48,48,45,48,48,48,48,48,48,45,45,45,48,45,45,48,45,48],-1
[(10,20),(11,21),(13,21),(22,20),(28,20),(32,20),(42,20),(43,20),(44,19),(52,20),(60,19),(65,20),(68,21),(69,20),(71,20),(72,20),(76,19),(80,20),(82,19),(89,19)],[48,45,48,45,48,48,45,48,45,48,48,45,45,48,45,45,48,48,45,45,48,45,48,48,48,45,48,45,45,45,45,48,48,48,48,45,48,45,45,45,48,48,45,48,48,48,48,45,45,48,48,45,48,45,45,48,48,45,45,45,48,48,48,45,45,48,48,48,48,45,48,48,45,48,48,45,45,48,45,45,45,48,45,48,48,48,48,45,45,48,48,45,45,48,45,45,45,48,48,48],-1
[(18,21),(18,19),(18,21),(30,20),(32,21),(36,20),(42,21),(44,21),(51,19),(52,21),(56,20),(59,20),(63,20),(65,20),(80,20),(84,19),(85,21),(86,19),(86,21),(89,21)],[48,45,45,48,45,45,45,48,45,48,45,45,45,48,48,48,48,48,48,48,48,45,48,48,48,48,45,48,48,48,45,48,45,45,45,48,48,48,48,45,45,45,45,48,48,45,45,45,45,48,48,45,48,48,48,45,48,45,48,48,45,48,45,45,48,45,48,48,48,48,48,45,48,48,45,48,45,45,45,45,48,48,48,48,48,45,45,48,48,45,45,45,48,48,45,48,45,45,48,45],-1
[(12,19),(17,20),(28,19),(31,21),(35,20),(35,21),(36,19),(40,19),(47,19),(54,20),(55,20),(61,20),(65,20),(66,20),(66,19),(71,21),(74,20),(75,19),(79,19),(85,19)],[45,45,45,45,48,48,48,45,48,45,45,48,48,45,48,45,45,48,45,48,45,45,45,45,48,45,45,45,45,48,45,48,48,45,45,45,48,45,48,45,48,48,45,45,48,48,48,48,48,45,48,48,48,48,45,48,48,48,48,45,45,45,48,48,48,45,45,45,48,48,48,48,48,48,48,48,48,48,48,48,48,45,45,45,45,48,48,48,45,48,48,45,48,48,48,45,45,48,48,48],-1
